PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Li, C; Wang, H; Gao, J; Li, H; Wang, GS; Pan, S; Fan, WJ; Liu, KX; Zhao, C; Qi, AX		Huang, KL; Kim, KW; Liu, J		Li, Cheng; Wang, Hui; Gao, Jia; Li, Huan; Wang, Guosong; Pan, Song; Fan, Wenjing; Liu, Kexiu; Zhao, Chen; Qi, Anxiang			Data analysis of the high frequency surface wave radar during typhoon Chan-hom	INTERNATIONAL CONFERENCE ON ENERGY ENGINEERING AND ENVIRONMENTAL PROTECTION (EEEP2016)	IOP Conference Series-Earth and Environmental Science				International Conference on Energy Engineering and Environmental Protection (EEEP)	NOV 21-23, 2016	Sanya, PEOPLES R CHINA																						1755-1307						2017	52								UNSP 012019	10.1088/1755-1315/52/1/012019								WOS:000399396500019						
J	Benallal, MA; Moussa, H; Lencina-Avila, JM; Touratier, F; Goyet, C; El Jai, MC; Poisson, N; Poisson, A				Benallal, M. A.; Moussa, H.; Lencina-Avila, J. M.; Touratier, F.; Goyet, C.; El Jai, M. C.; Poisson, N.; Poisson, A.			Satellite-derived CO2 flux in the surface seawater of the Austral Ocean south of Australia	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161	1366-5901					2017	38	6					1600	1625		10.1080/01431161.2017.1286054								WOS:000394651500007						
J	Kari, E; Kratzer, S; Beltran-Abaunza, JM; Harvey, ET; Vaiciute, D				Kari, Elina; Kratzer, Susanne; Beltran-Abaunza, Jose M.; Harvey, E. Therese; Vaiciute, Diana			Retrieval of suspended particulate matter from turbidity - model development, validation, and application to MERIS data over the Baltic Sea	INTERNATIONAL JOURNAL OF REMOTE SENSING																Beltran-Abaunza, Jose M./M-8500-2013	Beltran-Abaunza, Jose M./0000-0003-3777-6788; Kratzer, Susanne/0000-0002-0992-7203												0143-1161	1366-5901					2017	38	7					1983	2003		10.1080/01431161.2016.1230289								WOS:000394652900012						
J	Rao, D; De Deuge, M; Nourani-Vatani, N; Williams, SB; Pizarro, O				Rao, Dushyant; De Deuge, Mark; Nourani-Vatani, Navid; Williams, Stefan B.; Pizarro, Oscar			Multimodal learning and inference from visual and remotely sensed data	INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH																													0278-3649	1741-3176				JAN	2017	36	1					24	43		10.1177/0278364916679892								WOS:000394774300003						
J	Makowski, C; Finkl, CW; Vollmer, HM				Makowski, Christopher; Finkl, Charles W.; Vollmer, Heather M.			Geoform and Landform Classification of Continental Shelves using Geospatially Integrated IKONOS Satellite Imagery	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				JAN	2017	33	1					1	22		10.2112/JCOASTRES-D-16A-00003.1								WOS:000394926100001						
J	Elso, MZ; Manent, P; Luque, A; Ramdani, M; Robaina, RR				Zarranz Elso, M.; Manent, P.; Luque, A.; Ramdani, M.; Robaina, R. R.			Genetic Description and Remote Sensing Techniques as Management Tools for Zostera noltii Seagrass Populations along the Atlantic Moroccan Coast	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				JAN	2017	33	1					78	87		10.2112/JCOASTRES-D-15-00111.1								WOS:000394926100006						
J	Krawczyk, DW; Witkowski, A; Moros, M; Lloyd, JM; Hoyer, JL; Miettinen, A; Kuijpers, A				Krawczyk, D. W.; Witkowski, A.; Moros, M.; Lloyd, J. M.; Hoyer, J. L.; Miettinen, A.; Kuijpers, A.			Quantitative reconstruction of Holocene sea ice and sea surface temperature off West Greenland from the first regional diatom data set	PALEOCEANOGRAPHY																	Miettinen, Arto/0000-0003-4537-2556												0883-8305	1944-9186				JAN	2017	32	1					18	40		10.1002/2016PA003003								WOS:000394989300002						
J	Malik, A; Mertz, O; Fensholt, R				Malik, Abdul; Mertz, Ole; Fensholt, Rasmus			Mangrove forest decline: consequences for livelihoods and environment in South Sulawesi	REGIONAL ENVIRONMENTAL CHANGE																	Fensholt, Rasmus/0000-0003-3067-4527; Malik, Abdul/0000-0001-8704-1021												1436-3798	1436-378X				JAN	2017	17	1			SI		157	169		10.1007/s10113-016-0989-0								WOS:000394157300013						
J	Zhang, Y; Chen, SS; Hong, ZH; Han, YL; Li, BB; Yang, SH; Wang, J				Zhang, Yun; Chen, Shanshan; Hong, Zhonghua; Han, Yanling; Li, Binbin; Yang, Shuhu; Wang, Jing			Feasibility of Oil Slick Detection Using BeiDou-R Coastal Simulation	MATHEMATICAL PROBLEMS IN ENGINEERING																Hong, Zhonghua/L-8951-2017	Hong, Zhonghua/0000-0003-0045-1066												1024-123X	1563-5147					2017									8098029	10.1155/2017/8098029								WOS:000394834000001						
J	Edwards, AM; Robinson, JPW; Plank, MJ; Baum, JK; Blanchard, JL				Edwards, Andrew M.; Robinson, James P. W.; Plank, Michael J.; Baum, Julia K.; Blanchard, Julia L.			Testing and recommending methods for fitting size spectra to data	METHODS IN ECOLOGY AND EVOLUTION																	Plank, Michael/0000-0002-7539-3465; Blanchard, Julia/0000-0003-0532-4824												2041-210X	2041-2096				JAN	2017	8	1					57	67		10.1111/2041-210X.12641								WOS:000393305300007						
J	Song, KS; Ma, JH; Wen, ZD; Fang, C; Shang, YX; Zhao, Y; Wang, M; Du, J				Song, Kaishan; Ma, Jianhang; Wen, Zhidan; Fang, Chong; Shang, Yingxin; Zhao, Ying; Wang, Ming; Du, Jia			Remote estimation of K-d (PAR) using MODIS and Landsat imagery for turbid inland waters in Northeast China	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716	1872-8235				JAN	2017	123						159	172		10.1016/j.isprsjprs.2016.11.010								WOS:000392780200012						
J	Xue, CJ; Fan, X; Dong, Q; Liu, JY				Xue, Cunjin; Fan, Xing; Dong, Qing; Liu, Jingyi			Using Remote Sensing Products to Identify Marine Association Patterns in Factors Relating to ENSO in the Pacific Ocean	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																													2220-9964					JAN	2017	6	1							32	10.3390/ijgi6010032								WOS:000392983900031						
J	Ligi, M; Kutser, T; Kallio, K; Attila, J; Koponen, S; Paavel, B; Soomets, T; Reinart, A				Ligi, Martin; Kutser, Tiit; Kallio, Kari; Attila, Jenni; Koponen, Sampsa; Paavel, Birgot; Soomets, Tuuli; Reinart, Anu			Testing the performance of empirical remote sensing algorithms in the Baltic Sea waters with modelled and in situ reflectance data	OCEANOLOGIA																	Soomets, Tuuli/0000-0002-3297-6652												0078-3234	2300-7370				JAN-MAR	2017	59	1					57	68		10.1016/j.oceano.2016.08.002								WOS:000392041500006						
J	Kruger, L; Paiva, VH; Petry, MV; Ramos, JA				Kruger, Lucas; Paiva, Vitor H.; Petry, Maria V.; Ramos, Jaime A.			Strange lights in the night: using abnormal peaks of light in geolocator data to infer interaction of seabirds with nocturnal fishing vessels	POLAR BIOLOGY																Ramos, Jaime/B-6616-2018; Petry, Maria Virginia/K-8410-2013	Ramos, Jaime/0000-0002-9533-987X; Kruger, Lucas/0000-0003-4637-5302												0722-4060	1432-2056				JAN	2017	40	1					221	226		10.1007/s00300-016-1933-y								WOS:000391401900018						
J	Veillette, JJ; Roy, M; Paulen, RC; Menard, M; St-Jacques, G				Veillette, J. J.; Roy, M.; Paulen, R. C.; Menard, M.; St-Jacques, G.			Uncovering the hidden part of a large ice stream of the Laurentide Ice Sheet, northern Ontario, Canada	QUATERNARY SCIENCE REVIEWS																													0277-3791					JAN 1	2017	155						136	158		10.1016/j.quascirev.2016.11.008								WOS:000390626700011						
J	Cheng, HY; Chien, H				Cheng, Hao-Yuan; Chien, Hwa			Implementation of S-band marine radar for surface wave measurement under precipitation	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				JAN	2017	188						85	94		10.1016/j.rse.2016.10.042								WOS:000390626900008						
J	Marali, S; Schone, BR; Mertz-Kraus, R; Griffin, SM; Wanamaker, AD; Matras, U; Butler, PG				Marali, Soraya; Schoene, Bernd R.; Mertz-Kraus, Regina; Griffin, Shelly M.; Wanamaker, Alan D., Jr.; Matras, Una; Butler, Paul G.			Ba/Ca ratios in shells of Arctica islandica - Potential environmental proxy and crossdating tool	PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY																Butler, Paul/D-1905-2012; Schone, Bernd/B-6294-2011	Wanamaker, Alan/0000-0002-6560-6420												0031-0182	1872-616X				JAN 1	2017	465		B		SI		347	361		10.1016/j.palaeo.2015.12.018								WOS:000390499000006						
J	Hou, BH; Keeling, J; Van Gosen, BS				Hou, Baohong; Keeling, John; Van Gosen, Bradley S.			Geological and Exploration Models of Beach Placer Deposits, Integrated from Case-Studies of Southern Australia	ORE GEOLOGY REVIEWS																	Van Gosen, Bradley/0000-0003-4214-3811												0169-1368	1872-7360				JAN	2017	80						437	459		10.1016/j.oregeorev.2016.07.016								WOS:000387625800025						
J	Costantino, D; Angelini, MG				Costantino, Domenica; Angelini, Maria Giuseppa			Thermal monitoring using an ASTER image	JOURNAL OF APPLIED REMOTE SENSING																													1931-3195					DEC 30	2016	10								046031	10.1117/1.JRS.10.046031								WOS:000397637100002						
J	Wang, SQ; Chen, SH; Qiu, ZF; Sun, DY; Zhang, HL; Perrie, W; Zhang, TL				Wang, Shengqiang; Chen, Shuguo; Qiu, Zhongfeng; Sun, Deyong; Zhang, Hailong; Perrie, William; Zhang, Tinglu			Variability in the backscattering efficiency of particles in the Bohai and Yellow Seas and related effects on optical properties	OPTICS EXPRESS																	Qiu, Zhongfeng/0000-0003-1167-3991												1094-4087					DEC 26	2016	24	26					29360	29379		10.1364/OE.24.029360								WOS:000390809100015	28059325					
J	Specchiulli, A; Bignami, F; Marini, M; Fabbrocini, A; Scirocco, T; Campanelli, A; Penna, P; Santucci, A; D'Adamo, R				Specchiulli, Antonietta; Bignami, Francesco; Marini, Mauro; Fabbrocini, Adele; Scirocco, Tommaso; Campanelli, Alessandra; Penna, Pierluigi; Santucci, Angela; D'Adamo, Raffaele			The role of forcing agents on biogeochemical variability along the southwestern Adriatic coast: The Gulf of Manfredonia case study	ESTUARINE COASTAL AND SHELF SCIENCE																marini, mauro/A-6477-2012; specchiulli, antonietta/E-1656-2016	marini, mauro/0000-0002-9674-7197; specchiulli, antonietta/0000-0001-7472-7446; SANTUCCI, ANGELA/0000-0002-9282-2612; CAMPANELLI, ALESSANDRA/0000-0003-4818-3996												0272-7714	1096-0015				DEC 20	2016	183		A				136	149		10.1016/j.ecss.2016.10.033								WOS:000390726900013						
J	Martins, DK; Najjar, RG; Tzortziou, M; Abuhassan, N; Thompson, AM; Kollonige, DE				Martins, Douglas K.; Najjar, Raymond G.; Tzortziou, Maria; Abuhassan, Nader; Thompson, Anne M.; Kollonige, Debra E.			Spatial and temporal variability of ground and satellite column measurements of NO2 and O-3 over the Atlantic Ocean during the Deposition of Atmospheric Nitrogen to Coastal Ecosystems Experiment	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																Thompson, Anne /C-3649-2014	Thompson, Anne /0000-0002-7829-0920												2169-897X	2169-8996				DEC 16	2016	121	23					14175	14187		10.1002/2016JD024998								WOS:000394520300023						
J	Bi, JR; Huang, JP; Holben, B; Zhang, GL				Bi, Jianrong; Huang, Jianping; Holben, Brent; Zhang, Guolong			Comparison of key absorption and optical properties between pure and transported anthropogenic dust over East and Central Asia	ATMOSPHERIC CHEMISTRY AND PHYSICS																													1680-7316	1680-7324				DEC 15	2016	16	24					15501	15516		10.5194/acp-16-15501-2016								WOS:000391486900005						
J	Freeman, LA; Freeman, SE				Freeman, Lauren A.; Freeman, Simon E.			Rapidly obtained ecosystem indicators from coral reef soundscapes	MARINE ECOLOGY PROGRESS SERIES																													0171-8630	1616-1599				DEC 15	2016	561						69	82		10.3354/meps11938								WOS:000391695800005						
J	Michibata, T; Suzuki, K; Sato, Y; Takemura, T				Michibata, Takuro; Suzuki, Kentaroh; Sato, Yousuke; Takemura, Toshihiko			The source of discrepancies in aerosol-cloud-precipitation interactions between GCM and A-Train retrievals	ATMOSPHERIC CHEMISTRY AND PHYSICS																Suzuki, Kentaroh/C-3624-2011; Takemura, Toshihiko/C-2822-2009; Kyushu, RIAM/F-4018-2015; Sato, Yousuke/C-5416-2016	Takemura, Toshihiko/0000-0002-2859-6067; Kyushu, RIAM/0000-0002-3518-444X; Sato, Yousuke/0000-0002-6857-3783; Michibata, Takuro/0000-0002-1491-0297												1680-7316	1680-7324				DEC 13	2016	16	23					15413	15424		10.5194/acp-16-15413-2016								WOS:000391482400001						
J	Jones, EM; Baird, ME; Mongin, M; Parslow, J; Skerratt, J; Lovell, J; Margvelashvili, N; Matear, RJ; Wild-Allen, K; Robson, B; Rizwi, F; Oke, P; King, E; Schroeder, T; Steven, A; Taylor, J				Jones, Emlyn M.; Baird, Mark E.; Mongin, Mathieu; Parslow, John; Skerratt, Jenny; Lovell, Jenny; Margvelashvili, Nugzar; Matear, Richard J.; Wild-Allen, Karen; Robson, Barbara; Rizwi, Farhan; Oke, Peter; King, Edward; Schroeder, Thomas; Steven, Andy; Taylor, John			Use of remote-sensing reflectance to constrain a data assimilating marine biogeochemical model of the Great Barrier Reef	BIOGEOSCIENCES																skerratt, Jennifer/F-2010-2015; Robson, Barbara/B-8296-2008; Baird, Mark/D-7172-2015; Jones, Emlyn/D-4525-2011; matear, richard/C-5133-2011	skerratt, Jennifer/0000-0001-9023-4692; Robson, Barbara/0000-0002-1811-3527; Baird, Mark/0000-0003-4955-2298; Jones, Emlyn/0000-0002-7636-288X; Margvelashvili, Nugzar/0000-0003-2045-9946												1726-4170	1726-4189				DEC 7	2016	13	23					6441	6469		10.5194/bg-13-6441-2016								WOS:000391123700001						
J	Ibrahim, A; Gilerson, A; Chowdhary, J; Ahmed, S				Ibrahim, Amir; Gilerson, Alexander; Chowdhary, Jacek; Ahmed, Samir			Retrieval of macro- and micro-physical properties of oceanic hydrosols from polarimetric observations	REMOTE SENSING OF ENVIRONMENT																Ibrahim, Amir/D-3103-2017	Ibrahim, Amir/0000-0002-3290-056X												0034-4257	1879-0704				DEC 1	2016	186						548	566		10.1016/j.rse.2016.09.004								WOS:000396382500042						
J	Sazonov, DS; Kuzmin, AV; Sadovsky, IN				Sazonov, D. S.; Kuzmin, A. V.; Sadovsky, I. N.			Experimental studies of thermal radiation intensity dependence on near-water wind speed for rough sea surface	IZVESTIYA ATMOSPHERIC AND OCEANIC PHYSICS																													0001-4338	1555-628X				DEC	2016	52	9					911	919		10.1134/S0001433816090218								WOS:000394270700004						
J	Sineva, AA; Ivanov, AY				Sineva, A. A.; Ivanov, A. Yu.			Polarimetric radars and polarimetric SAR data in tasks of detection and identification of marine oil pollution	IZVESTIYA ATMOSPHERIC AND OCEANIC PHYSICS																													0001-4338	1555-628X				DEC	2016	52	9					929	939		10.1134/S0001433816090243								WOS:000394270700006						
J	Riginos, C; Crandall, ED; Liggins, L; Bongaerts, P; Treml, EA				Riginos, Cynthia; Crandall, Eric D.; Liggins, Libby; Bongaerts, Pim; Treml, Eric A.			Navigating the currents of seascape genomics: how spatial analyses can augment population genomic studies	CURRENT ZOOLOGY																Treml, Eric/C-7580-2013; Riginos, Cynthia/G-3320-2010	Treml, Eric/0000-0003-4844-4420; Riginos, Cynthia/0000-0002-5485-4197; Crandall, Eric/0000-0001-8580-3651												1674-5507	2396-9814				DEC	2016	62	6					581	601		10.1093/cz/zow067								WOS:000394508100008						
J	Galewsky, J; Steen-Larsen, HC; Field, RD; Worden, J; Risi, C; Schneider, M				Galewsky, Joseph; Steen-Larsen, Hans Christian; Field, Robert D.; Worden, John; Risi, Camille; Schneider, Matthias			Stable isotopes in atmospheric water vapor and applications to the hydrologic cycle	REVIEWS OF GEOPHYSICS																Schneider, Matthias/B-1441-2013; Steen-Larsen, Hans Christian/F-9927-2013	Steen-Larsen, Hans Christian/0000-0002-7202-5907; Galewsky, Joseph/0000-0001-8236-6839												8755-1209	1944-9208				DEC	2016	54	4					809	865		10.1002/2015RG000512								WOS:000393217800003						
J	Solihuddin, T; Bufarale, G; Blakeway, D; O'Leary, MJ				Solihuddin, Tubagus; Bufarale, Giada; Blakeway, David; O'Leary, Michael J.			Geomorphology and late Holocene accretion history of Adele Reef: a northwest Australian mid-shelf platform reef	GEO-MARINE LETTERS																	Bufarale, Giada/0000-0003-4966-6797												0276-0460	1432-1157				DEC	2016	36	6					465	477		10.1007/s00367-016-0465-3								WOS:000392313300006						
J	Preissler, J; Martucci, G; Saponaro, G; Ovadnevaite, J; Vaishya, A; Kolmonen, P; Ceburnis, D; Sogacheva, L; de Leeuw, G; O'Dowd, C				Preissler, Jana; Martucci, Giovanni; Saponaro, Giulia; Ovadnevaite, Jurgita; Vaishya, Aditya; Kolmonen, Pekka; Ceburnis, Darius; Sogacheva, Larisa; de Leeuw, Gerrit; O'Dowd, Colin			Six years of surface remote sensing of stratiform warm clouds in marine and continental air over Mace Head, Ireland	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																Kolmonen, Pekka/E-6493-2017; Sogacheva, Larisa/N-5762-2017; Saponaro, Giulia/J-8062-2017; Ovadnevaite, Jurgita/B-6203-2018	Sogacheva, Larisa/0000-0003-3455-8638; Saponaro, Giulia/0000-0002-8752-9104; Ovadnevaite, Jurgita/0000-0001-7201-0118; Ceburnis, Darius/0000-0003-0231-5324												2169-897X	2169-8996				DEC	2016	121	24					14538	14557		10.1002/2016JD025360								WOS:000392247400015						
J	Liu, W; Liu, SB; Huang, L; Duan, JB; Zhang, J; Li, XP; Liu, JB				Liu, Wei; Liu, Shibin; Huang, Lei; Duan, Jianbo; Zhang, Jing; Li, Xinpeng; Liu, Jianbo			The Customized Automatic Processing Framework for HY-2A Satellite Marine Advanced Products	REMOTE SENSING																													2072-4292					DEC	2016	8	12							1009	10.3390/rs8121009								WOS:000392489400038						
J	Andreo, VC; Dogliotti, AI; Tauro, CB				Carolina Andreo, Veronica; Dogliotti, Ana I.; Beatriz Tauro, Carolina			Remote Sensing of Phytoplankton Blooms in the Continental Shelf and Shelf-Break of Argentina: Spatio-Temporal Changes and Phenology	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING																Andreo, Veronica/A-3245-2016	Andreo, Veronica/0000-0002-4633-2161												1939-1404	2151-1535				DEC	2016	9	12	1		SI		5315	5324		10.1109/JSTARS.2016.2585142								WOS:000391468100004						
J	Yen, KW; Su, NJ; Teemari, T; Lee, MA; Lu, HJ				Yen, Kuo-Wei; Su, Nan-Jay; Teemari, Tooreka; Lee, Min-An; Lu, Hsueh-Jung			PREDICTING THE CATCH POTENTIAL OF SKIPJACK TUNA IN THE WESTERN AND CENTRAL PACIFIC OCEAN UNDER DIFFERENT CLIMATE CHANGE SCENARIOS	JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN																													1023-2796					DEC	2016	24	6					1053	1062		10.6119/JMST-016-0713-1								WOS:000391418600002						
J	Kim, Y; Jang, DH; Park, NW; Yoo, HY				Kim, Yeseul; Jang, Dong-Ho; Park, No-Wook; Yoo, Hee Young			ASSESSMENT OF LANDFORM CHANGES IN BARAMARAE TIDAL FLAT, KOREA USING COMBINED ANALYSIS OF MULTI-TEMPORAL REMOTE SENSING IMAGES AND GRAIN SIZE MEASUREMENT DATA	JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN																													1023-2796					DEC	2016	24	6					1070	1080		10.6119/JMST-016-0729-1								WOS:000391418600004						
J	Shih, PTY; Ho, CR; Tseng, YH; Lin, TH				Shih, Peter Tian-Yuan; Ho, Chung-Ru; Tseng, Yi-Hsing; Lin, Tang-Huang			Introduction to the Special Issue on "Oceanic and Coastal Remote Sensing" of Journal of Marine Science and Technology	JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN																													1023-2796					DEC	2016	24	6					1127	1128										WOS:000391418600009						
